PERMNO,YYYYMM,MthPrc,MthRet
11587,200607,67.368,-0.049683
11587,200608,75.83,0.125609
11587,200609,77.65,0.026699
11587,200610,75.13,-0.032453
11587,200611,77.9361,0.040007
11587,200612,77.74,-0.002516
11587,200701,91.99,0.183303
11587,200702,94.38,0.025981
11587,200703,91.82,-0.025004
11587,200704,92.49,0.007297
11587,200705,91.08,-0.015245
11587,200706,98.79,0.087002
11587,200707,104.42,0.05699
11587,200708,114.0,0.091745
11587,200709,125.0,0.098787
11587,200710,124.24,-0.00608
11587,200711,118.77,-0.042087
11587,200712,125.0,0.052454
11587,200801,122.58,-0.01936
11587,200802,102.0,-0.16789
11587,200803,99.21,-0.025019
11587,200804,111.9,0.12791
11587,200805,108.495,-0.030429
11587,200806,95.82,-0.114881
11587,200807,110.42,0.152369
11587,200808,115.28,0.044014
11587,200809,103.03,-0.103951
11587,200810,98.96,-0.039503
11587,200811,96.2,-0.02486
11587,200812,97.1,0.009356
11587,200901,81.8,-0.15757
11587,200902,75.16,-0.081174
11587,200903,88.24,0.178545
11587,200904,89.56,0.014959
11587,200905,110.2,0.23046
11587,200906,134.09,0.219761
11587,200907,130.19,-0.029085
11587,200908,137.0,0.052308
11587,200909,144.4,0.056782
11587,200910,118.41,-0.179986
11587,200911,135.51,0.147425
11587,200912,155.72,0.14914
11587,201001,141.17,-0.059119
11587,201002,155.62,0.102359
11587,201003,143.04,-0.078806
11587,201004,141.78,-0.008809
11587,201005,136.35,-0.038299
11587,201006,135.05,-0.006893
11587,201007,144.41,0.069308
11587,201008,139.24,-0.035801
11587,201009,157.51,0.134482
11587,201010,162.88,0.034093
11587,201011,164.14,0.010317
11587,201012,179.46,0.112573
11587,201101,167.66,-0.065753
11587,201102,176.34,0.051771
11587,201103,174.47,-0.008145
11587,201104,173.15,-0.007566
11587,201105,184.84,0.067514
11587,201106,197.8,0.072696
11587,201107,199.1,0.006572
11587,201108,214.9,0.079357
11587,201109,207.39,-0.032609
11587,201110,225.0,0.084912
11587,201111,242.82,0.081486
11587,201112,240.23,-0.010666
11587,201201,244.39,0.017317
11587,201202,206.0,-0.157085
11587,201203,210.21,0.022823
11587,201204,230.64,0.097189
11587,201205,200.87,-0.129076
11587,201206,204.98,0.022989
11587,201207,206.0,0.004976
11587,201208,217.16,0.054175
11587,201209,221.5,0.022621
11587,201210,203.24,-0.082438
11587,201211,197.59,0.023865
11587,201212,196.0,-0.008047
11587,201301,200.51,0.02301
11587,201302,196.24,-0.021296
11587,201303,191.99,-0.018891
11587,201304,200.39,0.043752
11587,201305,220.48,0.100255
11587,201306,218.71,-0.005463
11587,201307,241.15,0.102602
11587,201308,239.0,-0.008916
11587,201309,258.78,0.085616
11587,201310,267.18,0.03246
11587,201311,281.48,0.055942
11587,201312,296.25,0.052473
11587,201401,267.18,-0.098127
11587,201402,289.43,0.083277
11587,201403,306.14,0.059932
11587,201404,288.33,-0.058176
11587,201405,315.4,0.093885
11587,201406,326.0,0.035717
11587,201407,281.0,-0.138037
11587,201408,320.0,0.13879
11587,201409,305.01,-0.04453
11587,201410,330.01,0.081965
11587,201411,325.01,-0.012888
11587,201412,340.01,0.046152
11587,201501,335.0,-0.014735
11587,201502,325.0,-0.029851
11587,201503,345.51,0.065523
11587,201504,324.85,-0.059796
11587,201505,374.88,0.15401
11587,201506,392.31,0.048547
11587,201507,403.9,0.029543
11587,201508,387.0,-0.041842
11587,201509,374.96,-0.028865
11587,201510,369.0,-0.015895
11587,201511,420.9,0.143188
11587,201512,381.2,-0.094322
11587,201601,375.52,-0.0149
11587,201602,375.75,0.000612
11587,201603,395.36,0.054657
11587,201604,397.3,0.004907
11587,201605,392.73,-0.011503
11587,201606,427.86,0.091774
11587,201607,476.8,0.114383
11587,201608,451.91,-0.052202
11587,201609,426.6,-0.053704
11587,201610,439.15,0.029419
11587,201611,490.6,0.119554
11587,201612,507.2,0.033836
11587,201701,488.6,-0.036672
11587,201702,488.05,-0.001126
11587,201703,468.2,-0.038501
11587,201704,517.1,0.104443
11587,201705,551.65,0.066815
11587,201706,643.3,0.168257
11587,201707,632.2,-0.017255
11587,201708,622.15,-0.015897
11587,201709,672.0,0.082083
11587,201710,657.65,-0.021354
11587,201711,674.6,0.027598
11587,201712,630.6,-0.065224
11587,201801,575.4,-0.087536
11587,201802,588.9,0.023462
11587,201803,631.3,0.074135
11587,201804,622.1,-0.014573
11587,201805,590.0,-0.051599
11587,201806,599.4,0.018013
11587,201807,688.0,0.147814
11587,201808,655.05,-0.047892
11587,201809,694.8,0.06292
11587,201810,682.18,-0.018164
11587,201811,773.22,0.135433
11587,201812,741.08,-0.041566
11587,201901,745.84,0.006423
11587,201902,786.37,0.054341
11587,201903,878.68,0.119268
11587,201904,880.0,0.001502
11587,201905,883.21,0.003648
11587,201906,852.74,-0.033009
11587,201907,769.5,-0.097615
11587,201908,777.15,0.009942
11587,201909,779.17,0.004549
11587,201910,843.43,0.082472
11587,201911,704.7,-0.162645
11587,201912,751.5,0.066411
11587,202001,719.19,-0.042994
11587,202002,616.31,-0.14305
11587,202003,650.0,0.057216
11587,202004,631.83,-0.027954
11587,202005,641.99,0.01608
11587,202006,637.01,-0.005391
11587,202007,620.1,-0.026546
11587,202008,631.72,0.018739
11587,202009,626.0,-0.006318
11587,202010,601.15,-0.039696
11587,202011,600.0,0.000998
11587,202012,642.24,0.0704
11587,202101,651.47,0.014372
11587,202102,624.9,-0.040785
11587,202103,641.31,0.028882
11587,202104,638.6,-0.004226
11587,202105,621.0,-0.02756
11587,202106,620.93,0.002671
11587,202107,628.94,0.0129
11587,202108,694.06,0.103539
11587,202109,697.5,0.007603
11587,202110,728.0,0.043728
11587,202111,709.99,-0.02206
11587,202112,704.9,-0.007169
11587,202201,605.41,-0.141141
11587,202202,715.46,0.181778
11587,202203,713.0,-0.000891
11587,202204,626.62,-0.12115
11587,202205,628.79,0.003463
11587,202206,628.86,0.003267
11587,202207,675.9,0.074802
11587,202208,603.95,-0.106451
11587,202209,565.0,-0.061173
11587,202210,600.31,0.062496
11587,202211,604.8,0.011061
11587,202212,559.45,-0.074983
11762,200001,71.4375,-0.016351
11762,200002,74.9375,0.055695
11762,200003,78.0,0.040867
11762,200004,84.0,0.076923
11762,200005,72.5625,-0.131417
11762,200006,67.0,-0.076658
11762,200007,67.8125,0.012127
11762,200008,66.375,-0.01499
11762,200009,61.625,-0.071563
11762,200010,68.0625,0.104462
11762,200011,70.125,0.036791
11762,200012,75.1875,0.072193
11762,200101,68.8,0.053785
11762,200102,71.15,0.040739
11762,200103,68.5,-0.037245
11762,200104,73.61,0.074599
11762,200105,78.2,0.06875
11762,200106,70.1,-0.103581
11762,200107,73.44,0.047646
11762,200108,71.93,-0.014737
11762,200109,59.21,-0.176839
11762,200110,65.44,0.105219
11762,200111,69.61,0.070853
11762,200112,74.41,0.068956
11762,200201,73.58,-0.005241
11762,200202,80.74,0.097309
11762,200203,80.98,0.002973
11762,200204,84.61,0.044826
11762,200205,80.82,-0.039917
11762,200206,72.75,-0.099852
11762,200207,69.82,-0.040275
11762,200208,70.74,0.019666
11762,200209,63.74,-0.098954
11762,200210,68.39,0.079856
11762,200211,75.87,0.109373
11762,200212,78.11,0.029524
11762,200301,71.08,-0.084276
11762,200302,70.95,-0.001829
11762,200303,69.95,-0.014094
11762,200304,82.07,0.173267
11762,200305,83.93,0.028207
11762,200306,78.61,-0.063386
11762,200307,84.17,0.076835
11762,200308,93.64,0.11251
11762,200309,88.62,-0.05361
11762,200310,100.24,0.136552
11762,200311,102.99,0.027434
11762,200312,107.98,0.048451
11762,200401,116.15,0.075662
11762,200402,58.54,0.012647
11762,200403,56.19,-0.040143
11762,200404,59.38,0.056772
11762,200405,58.35,-0.01288
11762,200406,64.74,0.109512
11762,200407,64.64,-0.001545
11762,200408,60.35,-0.062426
11762,200409,63.41,0.050704
11762,200410,63.95,0.008516
11762,200411,67.4,0.05828
11762,200412,72.36,0.073591
11762,200501,67.99,-0.060392
11762,200502,69.75,0.030577
11762,200503,65.4,-0.062366
11762,200504,58.65,-0.103211
11762,200505,59.85,0.025828
11762,200506,59.9,0.000835
11762,200507,65.34,0.090818
11762,200508,63.92,-0.017167
11762,200509,63.55,-0.005788
11762,200510,58.83,-0.074272
11762,200511,63.72,0.088732
11762,200512,67.09,0.052888
11762,200601,66.2,-0.013266
11762,200602,69.67,0.057971
11762,200603,72.97,0.047366
11762,200604,76.65,0.050432
11762,200605,73.54,-0.03626
11762,200606,75.4,0.025292
11762,200607,64.1,-0.149867
11762,200608,66.5,0.043646
11762,200609,68.85,0.035338
11762,200610,72.43,0.051997
11762,200611,77.08,0.069984
11762,200612,75.14,-0.025169
11762,200701,78.35,0.04272
11762,200702,81.0,0.039496
11762,200703,83.56,0.031605
11762,200704,89.21,0.067616
11762,200705,93.74,0.055759
11762,200706,93.0,-0.007894
11762,200707,97.18,0.044946
11762,200708,94.22,-0.026273
11762,200709,99.04,0.051157
11762,200710,92.58,-0.065226
11762,200711,89.31,-0.030719
11762,200712,96.95,0.085545
11762,200801,82.59,-0.14296
11762,200802,80.63,-0.023732
11762,200803,79.67,-0.011906
11762,200804,87.84,0.102548
11762,200805,96.68,0.106845
11762,200806,84.97,-0.121121
11762,200807,71.04,-0.158056
11762,200808,73.18,0.030124
11762,200809,56.18,-0.232304
11762,200810,44.96,-0.191101
11762,200811,46.34,0.030694
11762,200812,49.71,0.072723
11762,200901,44.02,-0.114464
11762,200902,36.15,-0.169363
11762,200903,36.86,0.01964
11762,200904,43.8,0.201845
11762,200905,43.5,-0.006849
11762,200906,44.61,0.025517
11762,200907,51.92,0.175131
11762,200908,53.95,0.039099
11762,200909,56.59,0.048934
11762,200910,60.45,0.06821
11762,200911,63.9,0.065264
11762,200912,63.62,-0.004382
11762,201001,61.24,-0.03741
11762,201002,68.12,0.121327
11762,201003,75.77,0.112302
11762,201004,77.16,0.018345
11762,201005,69.95,-0.087079
11762,201006,65.44,-0.064475
11762,201007,78.46,0.198961
11762,201008,69.48,-0.108013
11762,201009,82.49,0.187248
11762,201010,88.83,0.076858
11762,201011,96.4,0.091969
11762,201012,101.51,0.053008
11762,201101,107.96,0.063541
11762,201102,110.78,0.032522
11762,201103,55.44,0.000903
11762,201104,53.56,-0.033911
11762,201105,51.67,-0.028925
11762,201106,51.45,-0.004258
11762,201107,47.95,-0.068027
11762,201108,42.95,-0.097014
11762,201109,35.5,-0.173458
11762,201110,44.82,0.262535
11762,201111,44.91,0.009358
11762,201112,43.53,-0.030728
11762,201201,49.03,0.12635
11762,201202,52.19,0.07265
11762,201203,49.83,-0.045219
11762,201204,48.18,-0.033113
11762,201205,42.66,-0.107336
11762,201206,39.63,-0.071027
11762,201207,43.84,0.106233
11762,201208,44.72,0.02906
11762,201209,47.27,0.057021
11762,201210,47.22,0.007078
11762,201211,52.16,0.104617
11762,201212,54.18,0.038727
11762,201301,56.95,0.051126
11762,201302,61.97,0.088147
11762,201303,61.25,-0.004925
11762,201304,61.41,0.002612
11762,201305,66.06,0.08332
11762,201306,65.81,-0.003784
11762,201307,68.95,0.047713
11762,201308,63.32,-0.076138
11762,201309,68.84,0.087176
11762,201310,70.56,0.031087
11762,201311,72.66,0.029762
11762,201312,76.12,0.047619
11762,201401,73.09,-0.039806
11762,201402,74.71,0.022164
11762,201403,75.12,0.012027
11762,201404,72.64,-0.033014
11762,201405,73.69,0.021251
11762,201406,77.18,0.047361
11762,201407,67.92,-0.11363
11762,201408,69.81,0.027827
11762,201409,63.37,-0.09225
11762,201410,68.39,0.079217
11762,201411,67.83,-0.001003
11762,201412,67.96,0.001917
11762,201501,63.09,-0.07166
11762,201502,71.01,0.125535
11762,201503,67.94,-0.035645
11762,201504,68.73,0.019723
11762,201505,71.59,0.041612
11762,201506,67.49,-0.057271
11762,201507,60.58,-0.094303
11762,201508,57.06,-0.058105
11762,201509,51.3,-0.100946
11762,201510,55.91,0.089864
11762,201511,58.16,0.050261
11762,201512,52.04,-0.105227
11762,201601,50.51,-0.0294
11762,201602,56.71,0.122748
11762,201603,62.56,0.11403
11762,201604,63.27,0.011349
11762,201605,61.63,-0.016814
11762,201606,59.73,-0.030829
11762,201607,63.41,0.061611
11762,201608,66.54,0.058672
11762,201609,65.71,-0.012474
11762,201610,63.77,-0.029524
11762,201611,66.51,0.052922
11762,201612,67.09,0.00872
11762,201701,70.78,0.055001
11762,201702,71.98,0.016954
11762,201703,74.15,0.038719
11762,201704,75.64,0.020094
11762,201705,77.38,0.031045
11762,201706,77.83,0.005815
11762,201707,78.25,0.005396
11762,201708,71.76,-0.075514
11762,201709,76.79,0.070095
11762,201710,80.02,0.042063
11762,201711,77.78,-0.020646
11762,201712,79.01,0.015814
11762,201801,83.97,0.062777
11762,201802,80.7,-0.038942
11762,201803,79.91,-0.001929
11762,201804,75.03,-0.061069
11762,201805,76.58,0.029877
11762,201806,74.74,-0.024027
11762,201807,83.17,0.112791
11762,201808,83.14,0.007767
11762,201809,86.73,0.04318
11762,201810,71.67,-0.173642
11762,201811,76.94,0.083139
11762,201812,68.66,-0.107616
11762,201901,76.25,0.110545
11762,201902,79.77,0.046164
11762,201903,80.56,0.018874
11762,201904,82.82,0.028054
11762,201905,74.49,-0.092736
11762,201906,83.28,0.118002
11762,201907,82.19,-0.013088
11762,201908,80.72,-0.009166
11762,201909,83.15,0.030104
11762,201910,87.11,0.056164
11762,201911,92.5,0.061876
11762,201912,94.72,0.024
11762,202001,94.47,-0.002639
11762,202002,90.72,-0.039695
11762,202003,77.69,-0.135394
11762,202004,83.5,0.074784
11762,202005,84.9,0.026814
11762,202006,87.48,0.030389
11762,202007,93.13,0.064586
11762,202008,102.1,0.104207
11762,202009,102.03,-0.000686
11762,202010,103.79,0.01725
11762,202011,121.11,0.174633
11762,202012,120.14,-0.008009
11762,202101,117.7,-0.02031
11762,202102,130.19,0.106117
11762,202103,138.28,0.067924
11762,202104,142.93,0.033627
11762,202105,145.25,0.021529
11762,202106,148.18,0.020172
11762,202107,158.05,0.066608
11762,202108,168.36,0.070075
11762,202109,149.31,-0.11315
11762,202110,164.76,0.103476
11762,202111,162.06,-0.012038
11762,202112,172.82,0.066395
11762,202201,158.43,-0.083266
11762,202202,154.29,-0.026131
11762,202203,151.76,-0.011022
11762,202204,145.02,-0.044412
11762,202205,138.6,-0.038808
11762,202206,125.99,-0.090981
11762,202207,148.39,0.177792
11762,202208,136.64,-0.074193
11762,202209,133.36,-0.024005
11762,202210,150.07,0.1253
11762,202211,163.45,0.094803
11762,202212,156.95,-0.039768
11850,200001,83.4375,0.035687
11850,200002,75.3125,-0.092157
11850,200003,77.9375,0.034855
11850,200004,77.6875,-0.003208
11850,200005,83.3125,0.078095
11850,200006,78.5,-0.057764
11850,200007,80.0,0.019108
11850,200008,81.625,0.025792
11850,200009,89.125,0.091884
11850,200010,89.1875,0.000701
11850,200011,88.0,-0.008484
11850,200012,86.9375,-0.012074
11850,200101,84.15,-0.032063
11850,200102,81.05,-0.031815
11850,200103,81.0,-0.000617
11850,200104,88.6,0.093827
11850,200105,88.75,0.006696
11850,200106,87.35,-0.015552
11850,200107,41.76,-0.043847
11850,200108,40.15,-0.033154
11850,200109,39.4,-0.01868
11850,200110,39.45,0.001269
11850,200111,37.4,-0.046385
11850,200112,39.3,0.050802
11850,200201,39.05,-0.006361
11850,200202,41.3,0.06397
11850,200203,43.83,0.061259
11850,200204,40.17,-0.083504
11850,200205,39.93,-0.000166
11850,200206,40.92,0.024793
11850,200207,36.76,-0.101662
11850,200208,35.45,-0.029492
11850,200209,31.9,-0.100141
11850,200210,33.66,0.055172
11850,200211,34.8,0.040765
11850,200212,34.94,0.004023
11850,200301,34.15,-0.02261
11850,200302,34.02,0.00301
11850,200303,34.95,0.027337
11850,200304,35.2,0.007153
11850,200305,36.4,0.041379
11850,200306,35.91,-0.013462
11850,200307,35.58,-0.00919
11850,200308,37.7,0.066837
11850,200309,36.6,-0.029178
11850,200310,36.58,-0.000546
11850,200311,36.2,-0.003431
11850,200312,41.0,0.132597
11850,200401,40.79,-0.005122
11850,200402,42.17,0.040177
11850,200403,41.59,-0.013754
11850,200404,42.55,0.023082
11850,200405,43.25,0.022894
11850,200406,44.41,0.026821
11850,200407,46.3,0.042558
11850,200408,46.1,0.001637
11850,200409,48.33,0.048373
11850,200410,49.22,0.018415
11850,200411,51.25,0.046945
11850,200412,51.26,0.000195
11850,200501,51.6,0.006633
11850,200502,63.31,0.232877
11850,200503,59.6,-0.058601
11850,200504,57.03,-0.043121
11850,200505,56.2,-0.009565
11850,200506,57.47,0.022598
11850,200507,58.75,0.022272
11850,200508,59.9,0.024511
11850,200509,63.54,0.060768
11850,200510,56.14,-0.116462
11850,200511,58.03,0.038891
11850,200512,56.17,-0.032052
11850,200601,62.75,0.117144
11850,200602,59.37,-0.048851
11850,200603,60.86,0.025097
11850,200604,63.08,0.036477
11850,200605,60.91,-0.029564
11850,200606,61.35,0.007224
11850,200607,67.74,0.104156
11850,200608,67.67,0.003577
11850,200609,67.1,-0.008423
11850,200610,71.42,0.064382
11850,200611,76.81,0.080082
11850,200612,76.63,-0.002343
11850,200701,74.1,-0.033016
11850,200702,71.68,-0.02852
11850,200703,75.45,0.052595
11850,200704,79.38,0.052087
11850,200705,83.17,0.052364
11850,200706,83.88,0.008537
11850,200707,85.13,0.014902
11850,200708,85.73,0.011264
11850,200709,92.56,0.079669
11850,200710,91.99,-0.006158
11850,200711,89.16,-0.026874
11850,200712,93.69,0.050808
11850,200801,86.4,-0.07781
11850,200802,87.01,0.011364
11850,200803,84.58,-0.027928
11850,200804,93.07,0.100378
11850,200805,88.76,-0.042014
11850,200806,88.13,-0.007098
11850,200807,80.43,-0.087371
11850,200808,80.01,-0.000131
11850,200809,77.66,-0.029371
11850,200810,74.12,-0.045583
11850,200811,80.15,0.087204
11850,200812,79.83,-0.003993
11850,200901,76.48,-0.041964
11850,200902,67.9,-0.107766
11850,200903,68.1,0.002946
11850,200904,66.67,-0.020999
11850,200905,69.35,0.046505
11850,200906,69.91,0.008075
11850,200907,70.39,0.006866
11850,200908,69.15,-0.01156
11850,200909,68.61,-0.007809
11850,200910,71.67,0.0446
11850,200911,75.07,0.053478
11850,200912,68.19,-0.091648
11850,201001,64.43,-0.05514
11850,201002,65.0,0.015431
11850,201003,66.98,0.030462
11850,201004,67.77,0.011795
11850,201005,60.46,-0.101775
11850,201006,57.07,-0.05607
11850,201007,59.68,0.045733
11850,201008,59.11,-0.002335
11850,201009,61.79,0.045339
11850,201010,66.49,0.076064
11850,201011,69.56,0.05269
11850,201012,73.12,0.051179
11850,201101,80.68,0.103392
11850,201102,85.53,0.065735
11850,201103,84.13,-0.016369
11850,201104,87.98,0.045763
11850,201105,83.47,-0.045765
11850,201106,81.38,-0.025039
11850,201107,79.79,-0.019538
11850,201108,74.02,-0.065906
11850,201109,72.63,-0.018779
11850,201110,78.09,0.075176
11850,201111,80.44,0.036163
11850,201112,84.76,0.053705
11850,201201,83.74,-0.012034
11850,201202,86.5,0.038649
11850,201203,86.73,0.002659
11850,201204,86.34,-0.004497
11850,201205,78.63,-0.083032
11850,201206,85.57,0.088261
11850,201207,86.85,0.014959
11850,201208,87.3,0.011677
11850,201209,91.45,0.047537
11850,201210,91.17,-0.003062
11850,201211,88.14,-0.026985
11850,201212,86.55,-0.018039
11850,201301,89.97,0.039515
11850,201302,89.55,0.001761
11850,201303,90.11,0.006253
11850,201304,88.99,-0.012429
11850,201305,90.47,0.023667
11850,201306,90.35,-0.001326
11850,201307,93.75,0.037631
11850,201308,87.16,-0.063837
11850,201309,86.04,-0.01285
11850,201310,89.62,0.041609
11850,201311,93.48,0.050217
11850,201312,101.2,0.082585
11850,201401,92.16,-0.089328
11850,201402,96.27,0.051925
11850,201403,97.68,0.014646
11850,201404,102.41,0.048423
11850,201405,100.53,-0.011714
11850,201406,100.68,0.001492
11850,201407,98.94,-0.017282
11850,201408,99.46,0.012281
11850,201409,94.05,-0.054394
11850,201410,96.71,0.028283
11850,201411,90.54,-0.057111
11850,201412,92.45,0.021096
11850,201501,87.42,-0.054408
11850,201502,88.54,0.020449
11850,201503,85.0,-0.039982
11850,201504,87.37,0.027882
11850,201505,85.2,-0.016634
11850,201506,83.2,-0.023474
11850,201507,79.21,-0.047957
11850,201508,75.24,-0.041172
11850,201509,74.35,-0.011829
11850,201510,82.74,0.112845
11850,201511,81.66,-0.004261
11850,201512,77.95,-0.045432
11850,201601,77.85,-0.001283
11850,201602,80.15,0.038929
11850,201603,83.59,0.04292
11850,201604,88.4,0.057543
